"f1","f2","prob","repl","algorithm"
2897.13650689228,2293.82756769657,"instance-100-1",1,"NSGA2.ZHOU"
4252.04371203203,1761.95610111579,"instance-100-1",1,"NSGA2.ZHOU"
3135.03070323961,2163.52293840609,"instance-100-1",1,"NSGA2.ZHOU"
2759.92449988844,2508.36944904178,"instance-100-1",1,"NSGA2.ZHOU"
3105.76593567152,2176.00275750272,"instance-100-1",1,"NSGA2.ZHOU"
2787.75037122192,2481.7555926647,"instance-100-1",1,"NSGA2.ZHOU"
3012.96295537613,2245.14753693715,"instance-100-1",1,"NSGA2.ZHOU"
2755.64380098134,2527.37392886542,"instance-100-1",1,"NSGA2.ZHOU"
2891.6392173199,2305.37164193578,"instance-100-1",1,"NSGA2.ZHOU"
2742.32509635855,2533.09455494396,"instance-100-1",1,"NSGA2.ZHOU"
3294.96066279709,1994.47210881859,"instance-100-1",1,"NSGA2.ZHOU"
3116.16102205357,2165.16046365723,"instance-100-1",1,"NSGA2.ZHOU"
2728.30523943761,2548.40827489272,"instance-100-1",1,"NSGA2.ZHOU"
2853.0292168376,2452.1852980461,"instance-100-1",1,"NSGA2.ZHOU"
3337.68305072095,1966.37837852351,"instance-100-1",1,"NSGA2.ZHOU"
3218.62846329343,2051.28357457928,"instance-100-1",1,"NSGA2.ZHOU"
2771.97109693894,2507.96506606042,"instance-100-1",1,"NSGA2.ZHOU"
4061.38125041965,1776.45911272615,"instance-100-1",1,"NSGA2.ZHOU"
3556.3446611166,1837.28032412007,"instance-100-1",1,"NSGA2.ZHOU"
2780.38678435609,2492.91777255014,"instance-100-1",1,"NSGA2.ZHOU"
3335.75329380808,1973.30186178908,"instance-100-1",1,"NSGA2.ZHOU"
2734.59144014865,2536.93283529021,"instance-100-1",1,"NSGA2.ZHOU"
2836.48334661964,2453.31765037961,"instance-100-1",1,"NSGA2.ZHOU"
3567.77702251682,1836.73123499379,"instance-100-1",1,"NSGA2.ZHOU"
3218.91621021554,2047.4931268394,"instance-100-1",1,"NSGA2.ZHOU"
4051.65073693497,1778.95891623572,"instance-100-1",1,"NSGA2.ZHOU"
4261.25715045724,1761.07703315094,"instance-100-1",1,"NSGA2.ZHOU"
3481.18484060979,1907.57803061046,"instance-100-1",1,"NSGA2.ZHOU"
3483.10984177748,1905.42344214395,"instance-100-1",1,"NSGA2.ZHOU"
4778.77871189732,1708.4285207931,"instance-100-1",2,"NSGA2.ZHOU"
2666.84253716609,2539.50118880719,"instance-100-1",2,"NSGA2.ZHOU"
3987.24349732976,1827.26751392707,"instance-100-1",2,"NSGA2.ZHOU"
4559.80229565874,1752.57306363434,"instance-100-1",2,"NSGA2.ZHOU"
4220.16251195222,1771.46691194735,"instance-100-1",2,"NSGA2.ZHOU"
4381.19162898744,1762.16592517681,"instance-100-1",2,"NSGA2.ZHOU"
4409.69369657105,1755.64532568678,"instance-100-1",2,"NSGA2.ZHOU"
2722.59806374088,2448.59787029214,"instance-100-1",2,"NSGA2.ZHOU"
4121.04857931146,1808.24702756479,"instance-100-1",2,"NSGA2.ZHOU"
2759.02079701424,2391.7854025308,"instance-100-1",2,"NSGA2.ZHOU"
3010.79448393546,2225.54914473556,"instance-100-1",2,"NSGA2.ZHOU"
2858.2355837943,2350.44274607673,"instance-100-1",2,"NSGA2.ZHOU"
3795.47277899226,1967.24181373604,"instance-100-1",2,"NSGA2.ZHOU"
3687.62495747767,1973.76072615385,"instance-100-1",2,"NSGA2.ZHOU"
3872.8418119764,1957.21586136147,"instance-100-1",2,"NSGA2.ZHOU"
2796.37930875644,2364.43107383326,"instance-100-1",2,"NSGA2.ZHOU"
3096.92063116701,2219.54075097106,"instance-100-1",2,"NSGA2.ZHOU"
3008.03239720641,2261.70697700232,"instance-100-1",2,"NSGA2.ZHOU"
2715.41228331858,2503.97421631031,"instance-100-1",2,"NSGA2.ZHOU"
3575.22634711582,1993.12556668185,"instance-100-1",2,"NSGA2.ZHOU"
2900.06676839897,2285.56051288731,"instance-100-1",2,"NSGA2.ZHOU"
4645.63200460514,1737.99731901847,"instance-100-1",2,"NSGA2.ZHOU"
3643.33155401051,1986.98215803131,"instance-100-1",2,"NSGA2.ZHOU"
4715.03198690247,1729.05637443997,"instance-100-1",2,"NSGA2.ZHOU"
3345.49477245659,2129.63657396846,"instance-100-1",2,"NSGA2.ZHOU"
3934.69012188027,1891.43532698974,"instance-100-1",2,"NSGA2.ZHOU"
2950.58080949821,2277.26731305942,"instance-100-1",2,"NSGA2.ZHOU"
2783.13910428202,2376.29495068453,"instance-100-1",2,"NSGA2.ZHOU"
3887.89284287486,1950.93156485818,"instance-100-1",2,"NSGA2.ZHOU"
4613.09759306721,1740.95186257735,"instance-100-1",2,"NSGA2.ZHOU"
2677.68086872995,2509.82615102082,"instance-100-1",2,"NSGA2.ZHOU"
3260.28435466345,2167.6273528859,"instance-100-1",2,"NSGA2.ZHOU"
3564.61108944844,2011.26465613022,"instance-100-1",2,"NSGA2.ZHOU"
3525.78646650072,2026.08303393237,"instance-100-1",2,"NSGA2.ZHOU"
3412.20817130757,2095.86463777348,"instance-100-1",2,"NSGA2.ZHOU"
4205.50433381461,1783.15203985199,"instance-100-1",2,"NSGA2.ZHOU"
3526.80114820367,2012.59293780662,"instance-100-1",2,"NSGA2.ZHOU"
3430.46971884789,2086.35274425149,"instance-100-1",2,"NSGA2.ZHOU"
3126.01641740883,2205.09477065876,"instance-100-1",2,"NSGA2.ZHOU"
3679.83975113835,1983.50085183047,"instance-100-1",2,"NSGA2.ZHOU"
3171.22682683636,2204.2202183418,"instance-100-1",2,"NSGA2.ZHOU"
2874.41249485128,2324.27326839417,"instance-100-1",2,"NSGA2.ZHOU"
3212.07125348272,2201.62004622631,"instance-100-1",2,"NSGA2.ZHOU"
3218.94072032534,2181.38417001814,"instance-100-1",2,"NSGA2.ZHOU"
4164.58199815359,1785.40257664397,"instance-100-1",2,"NSGA2.ZHOU"
3490.25091293966,2031.33417055011,"instance-100-1",2,"NSGA2.ZHOU"
3468.3813606156,2046.98493934236,"instance-100-1",2,"NSGA2.ZHOU"
3307.37786418758,2131.45074980333,"instance-100-1",2,"NSGA2.ZHOU"
3284.0373265394,2134.87658759579,"instance-100-1",2,"NSGA2.ZHOU"
2896.01816420211,2321.01113907062,"instance-100-1",2,"NSGA2.ZHOU"
3438.79863114562,2049.09452307969,"instance-100-1",2,"NSGA2.ZHOU"
3365.17485545715,2120.70352692157,"instance-100-1",2,"NSGA2.ZHOU"
4758.52778116241,1722.97014272772,"instance-100-1",2,"NSGA2.ZHOU"
3901.63625029614,1913.00684608519,"instance-100-1",2,"NSGA2.ZHOU"
3227.46074328432,2172.20535227098,"instance-100-1",2,"NSGA2.ZHOU"
3394.28751182975,2119.77421081625,"instance-100-1",2,"NSGA2.ZHOU"
3928.57725224225,1908.01472826861,"instance-100-1",2,"NSGA2.ZHOU"
3275.02937948098,2144.41710862331,"instance-100-1",2,"NSGA2.ZHOU"
2669.74275181303,2515.70721692406,"instance-100-1",2,"NSGA2.ZHOU"
3469.84466784401,2036.19679929689,"instance-100-1",2,"NSGA2.ZHOU"
4584.23356695101,1750.84750310518,"instance-100-1",2,"NSGA2.ZHOU"
3438.72247093124,2056.09964826144,"instance-100-1",2,"NSGA2.ZHOU"
3901.04969053762,1921.20104086585,"instance-100-1",2,"NSGA2.ZHOU"
4134.07971380744,1792.93324101716,"instance-100-1",2,"NSGA2.ZHOU"
4592.01980040874,1744.25572647713,"instance-100-1",2,"NSGA2.ZHOU"
4737.79630982084,1727.62637330219,"instance-100-1",2,"NSGA2.ZHOU"
3397.81381897861,2107.71654210053,"instance-100-1",2,"NSGA2.ZHOU"
3188.99023889797,2203.81980587728,"instance-100-1",2,"NSGA2.ZHOU"
4148.71569205541,1785.51056651399,"instance-100-1",2,"NSGA2.ZHOU"
3371.74194746884,2120.21370056085,"instance-100-1",2,"NSGA2.ZHOU"
3304.05418095645,2133.63872982562,"instance-100-1",2,"NSGA2.ZHOU"
3117.76253592689,2206.14610124379,"instance-100-1",2,"NSGA2.ZHOU"
2892.95204520458,2323.14615547657,"instance-100-1",2,"NSGA2.ZHOU"
3932.39718609257,1901.90060491674,"instance-100-1",2,"NSGA2.ZHOU"
3226.02433657972,2174.09376101568,"instance-100-1",2,"NSGA2.ZHOU"
2554.70678852638,2257.35621172003,"instance-100-1",3,"NSGA2.ZHOU"
4355.52603750257,1705.72988444008,"instance-100-1",3,"NSGA2.ZHOU"
3557.82401229255,1860.76341349632,"instance-100-1",3,"NSGA2.ZHOU"
3348.59057103982,1867.89456301369,"instance-100-1",3,"NSGA2.ZHOU"
4160.03580801655,1713.57842699625,"instance-100-1",3,"NSGA2.ZHOU"
3167.16695761308,1890.6162802875,"instance-100-1",3,"NSGA2.ZHOU"
3282.17622824712,1877.80918969773,"instance-100-1",3,"NSGA2.ZHOU"
4088.56284601148,1737.04572621733,"instance-100-1",3,"NSGA2.ZHOU"
3762.3238118249,1813.19109803066,"instance-100-1",3,"NSGA2.ZHOU"
3854.28820326459,1812.46253436431,"instance-100-1",3,"NSGA2.ZHOU"
4002.18340481166,1742.94181614183,"instance-100-1",3,"NSGA2.ZHOU"
3051.4339293167,1935.68784996867,"instance-100-1",3,"NSGA2.ZHOU"
2915.19344159402,2006.96077763103,"instance-100-1",3,"NSGA2.ZHOU"
4234.21837493079,1712.25582103245,"instance-100-1",3,"NSGA2.ZHOU"
3863.856115581,1785.3664420452,"instance-100-1",3,"NSGA2.ZHOU"
2577.07930288045,2219.06064541079,"instance-100-1",3,"NSGA2.ZHOU"
4283.93186798086,1706.64376400411,"instance-100-1",3,"NSGA2.ZHOU"
3698.04020774318,1818.16304248758,"instance-100-1",3,"NSGA2.ZHOU"
3113.09016099432,1933.28124114312,"instance-100-1",3,"NSGA2.ZHOU"
3338.27726812335,1870.3944819048,"instance-100-1",3,"NSGA2.ZHOU"
2633.6320889066,2208.27127294615,"instance-100-1",3,"NSGA2.ZHOU"
2823.74898604117,2083.92714855261,"instance-100-1",3,"NSGA2.ZHOU"
2797.85702858353,2105.97751075402,"instance-100-1",3,"NSGA2.ZHOU"
2714.09860058455,2161.96693262085,"instance-100-1",3,"NSGA2.ZHOU"
2757.62800233671,2113.93153099343,"instance-100-1",3,"NSGA2.ZHOU"
3630.61989990296,1834.61274703965,"instance-100-1",3,"NSGA2.ZHOU"
3914.36868940713,1772.67222587951,"instance-100-1",3,"NSGA2.ZHOU"
2939.26877473947,1981.43932905979,"instance-100-1",3,"NSGA2.ZHOU"
3955.41114249732,1767.61562657543,"instance-100-1",3,"NSGA2.ZHOU"
2802.15190208517,2099.5629576873,"instance-100-1",3,"NSGA2.ZHOU"
2892.15286200168,2047.76116712019,"instance-100-1",3,"NSGA2.ZHOU"
2841.18415525183,2071.56485391781,"instance-100-1",3,"NSGA2.ZHOU"
2647.43416101672,2197.36741778441,"instance-100-1",3,"NSGA2.ZHOU"
2717.45022539282,2140.38676652126,"instance-100-1",3,"NSGA2.ZHOU"
3594.92733711842,1857.19801453874,"instance-100-1",3,"NSGA2.ZHOU"
2963.42724727001,1965.12443770654,"instance-100-1",3,"NSGA2.ZHOU"
3596.29750899738,1852.62313000858,"instance-100-1",3,"NSGA2.ZHOU"
2573.37746038567,2237.89968558587,"instance-100-1",3,"NSGA2.ZHOU"
3665.28530024691,1830.72617279366,"instance-100-1",3,"NSGA2.ZHOU"
2662.42023581173,2165.62366893515,"instance-100-1",3,"NSGA2.ZHOU"
2678.66470180219,2164.22551009804,"instance-100-1",3,"NSGA2.ZHOU"
4269.75140327588,1709.41465913318,"instance-100-1",3,"NSGA2.ZHOU"
3922.2530436446,1770.55079579353,"instance-100-1",3,"NSGA2.ZHOU"
3126.83850697009,1927.31247848831,"instance-100-1",3,"NSGA2.ZHOU"
2928.88955582399,2004.65151239187,"instance-100-1",3,"NSGA2.ZHOU"
2989.35995645123,1956.91216396168,"instance-100-1",3,"NSGA2.ZHOU"
3017.57808846887,1954.7722577583,"instance-100-1",3,"NSGA2.ZHOU"
3166.38129559346,1913.88141158037,"instance-100-1",3,"NSGA2.ZHOU"
2730.74985741405,2135.71694911458,"instance-100-1",3,"NSGA2.ZHOU"
3026.8472842779,1954.15546107106,"instance-100-1",3,"NSGA2.ZHOU"
3153.73584081419,1924.20874473639,"instance-100-1",3,"NSGA2.ZHOU"
3856.00512446137,1810.37455897778,"instance-100-1",3,"NSGA2.ZHOU"
3684.45675903233,1828.63574966788,"instance-100-1",3,"NSGA2.ZHOU"
2932.64227802167,1986.07319714501,"instance-100-1",3,"NSGA2.ZHOU"
2987.91662763571,1957.27939143777,"instance-100-1",3,"NSGA2.ZHOU"
3685.66878476646,1821.92256280221,"instance-100-1",3,"NSGA2.ZHOU"
2740.73557445314,2135.59409165755,"instance-100-1",3,"NSGA2.ZHOU"
3979.47818061803,1746.40418839641,"instance-100-1",3,"NSGA2.ZHOU"
2856.00657380652,2070.21300422959,"instance-100-1",3,"NSGA2.ZHOU"
2863.07809359161,2062.04163368791,"instance-100-1",3,"NSGA2.ZHOU"
2745.90705768904,2127.58337888867,"instance-100-1",3,"NSGA2.ZHOU"
3972.9741198686,1755.61626475304,"instance-100-1",3,"NSGA2.ZHOU"
3962.61676973663,1759.74797099829,"instance-100-1",3,"NSGA2.ZHOU"
2874.77821107488,2055.81318595447,"instance-100-1",3,"NSGA2.ZHOU"
3161.30769622279,1924.09252565354,"instance-100-1",3,"NSGA2.ZHOU"
2667.32652707258,2165.38438110612,"instance-100-1",3,"NSGA2.ZHOU"
2886.63812074112,2052.01147368178,"instance-100-1",3,"NSGA2.ZHOU"
3993.26291287551,1744.74923458882,"instance-100-1",3,"NSGA2.ZHOU"
3341.01475725649,1869.17672882788,"instance-100-1",3,"NSGA2.ZHOU"
4275.97273157677,1708.65507568233,"instance-100-1",3,"NSGA2.ZHOU"
4930.97775522619,1714.04570559971,"instance-100-1",4,"NSGA2.ZHOU"
2704.13676230935,2540.73851680383,"instance-100-1",4,"NSGA2.ZHOU"
4222.85165441455,1742.56256855093,"instance-100-1",4,"NSGA2.ZHOU"
4710.54516192991,1739.5400025975,"instance-100-1",4,"NSGA2.ZHOU"
4891.70701380121,1737.22834608518,"instance-100-1",4,"NSGA2.ZHOU"
4059.83858624473,1793.40833906084,"instance-100-1",4,"NSGA2.ZHOU"
3610.17777173314,1950.37712463178,"instance-100-1",4,"NSGA2.ZHOU"
3923.95342862466,1801.77953771316,"instance-100-1",4,"NSGA2.ZHOU"
3711.69805877376,1881.91816906445,"instance-100-1",4,"NSGA2.ZHOU"
2862.46244573733,2264.43843265064,"instance-100-1",4,"NSGA2.ZHOU"
2769.68132039532,2367.26426948793,"instance-100-1",4,"NSGA2.ZHOU"
3841.49980000919,1812.10718102753,"instance-100-1",4,"NSGA2.ZHOU"
2826.37135478435,2367.03106935136,"instance-100-1",4,"NSGA2.ZHOU"
2765.6133754598,2440.52207843401,"instance-100-1",4,"NSGA2.ZHOU"
2953.99647278013,2253.59061365947,"instance-100-1",4,"NSGA2.ZHOU"
3448.20812593214,1993.55615887791,"instance-100-1",4,"NSGA2.ZHOU"
3796.08422958758,1876.5132897906,"instance-100-1",4,"NSGA2.ZHOU"
3353.12762601301,2045.36226628348,"instance-100-1",4,"NSGA2.ZHOU"
3548.45660530496,1952.38863873295,"instance-100-1",4,"NSGA2.ZHOU"
3285.57742729783,2049.41009921953,"instance-100-1",4,"NSGA2.ZHOU"
4140.58779196115,1768.67900555022,"instance-100-1",4,"NSGA2.ZHOU"
3675.87961057434,1929.735059347,"instance-100-1",4,"NSGA2.ZHOU"
3416.44797375659,2012.54296917468,"instance-100-1",4,"NSGA2.ZHOU"
3170.59439518489,2103.28526582569,"instance-100-1",4,"NSGA2.ZHOU"
2731.58821390243,2460.3961794544,"instance-100-1",4,"NSGA2.ZHOU"
3231.96814677212,2084.28955383599,"instance-100-1",4,"NSGA2.ZHOU"
2827.15918744449,2322.14265231974,"instance-100-1",4,"NSGA2.ZHOU"
2725.9055868513,2519.21059099026,"instance-100-1",4,"NSGA2.ZHOU"
3479.15794812608,1984.8759841267,"instance-100-1",4,"NSGA2.ZHOU"
3033.30067726085,2206.45579313859,"instance-100-1",4,"NSGA2.ZHOU"
4182.75833212305,1768.62640313804,"instance-100-1",4,"NSGA2.ZHOU"
3531.20769677684,1973.64165673032,"instance-100-1",4,"NSGA2.ZHOU"
4897.99101019744,1718.95966077223,"instance-100-1",4,"NSGA2.ZHOU"
3072.89487373084,2200.68312745541,"instance-100-1",4,"NSGA2.ZHOU"
4061.88434639247,1777.43229041807,"instance-100-1",4,"NSGA2.ZHOU"
3686.24343063449,1902.69788732752,"instance-100-1",4,"NSGA2.ZHOU"
2857.35963220708,2304.36965839937,"instance-100-1",4,"NSGA2.ZHOU"
3384.7895852197,2025.44082164764,"instance-100-1",4,"NSGA2.ZHOU"
3821.66257113917,1834.06713083386,"instance-100-1",4,"NSGA2.ZHOU"
2745.82411221927,2455.98444074392,"instance-100-1",4,"NSGA2.ZHOU"
2985.21613234654,2239.19947532937,"instance-100-1",4,"NSGA2.ZHOU"
2980.14188184869,2253.57502226718,"instance-100-1",4,"NSGA2.ZHOU"
3107.80853751814,2161.06590124778,"instance-100-1",4,"NSGA2.ZHOU"
4096.03788773529,1773.53800456971,"instance-100-1",4,"NSGA2.ZHOU"
3020.45775846345,2222.73542341776,"instance-100-1",4,"NSGA2.ZHOU"
4107.47729733121,1769.18045958504,"instance-100-1",4,"NSGA2.ZHOU"
3011.50107292458,2238.63457735628,"instance-100-1",4,"NSGA2.ZHOU"
3090.45154313324,2171.20904683135,"instance-100-1",4,"NSGA2.ZHOU"
3409.91153025767,2022.32152569108,"instance-100-1",4,"NSGA2.ZHOU"
3120.72475335561,2138.84561148472,"instance-100-1",4,"NSGA2.ZHOU"
3127.33768561855,2116.90349698067,"instance-100-1",4,"NSGA2.ZHOU"
4209.85982505139,1757.35185406171,"instance-100-1",4,"NSGA2.ZHOU"
3817.14964950923,1857.67507840879,"instance-100-1",4,"NSGA2.ZHOU"
3261.4481355669,2079.40717265941,"instance-100-1",4,"NSGA2.ZHOU"
3370.94672167674,2028.53180580772,"instance-100-1",4,"NSGA2.ZHOU"
3683.18309894297,1925.68163256161,"instance-100-1",4,"NSGA2.ZHOU"
4190.72591765318,1757.83693479374,"instance-100-1",4,"NSGA2.ZHOU"
2714.69665247714,2539.64102969505,"instance-100-1",4,"NSGA2.ZHOU"
3264.19771159301,2069.55785590224,"instance-100-1",4,"NSGA2.ZHOU"
3282.10424869554,2058.60526354983,"instance-100-1",4,"NSGA2.ZHOU"
3238.2784774946,2082.375084823,"instance-100-1",4,"NSGA2.ZHOU"
3077.08709951257,2190.09277749807,"instance-100-1",4,"NSGA2.ZHOU"
3148.52606231812,2108.38766606525,"instance-100-1",4,"NSGA2.ZHOU"
3533.4161913651,1972.87601898424,"instance-100-1",4,"NSGA2.ZHOU"
3807.2446265188,1859.17319321074,"instance-100-1",4,"NSGA2.ZHOU"
3803.39297783095,1870.87488028221,"instance-100-1",4,"NSGA2.ZHOU"
2845.47797535779,2318.9785513375,"instance-100-1",4,"NSGA2.ZHOU"
2721.57375776907,2521.73589820042,"instance-100-1",4,"NSGA2.ZHOU"
3139.83118900331,2112.6120804809,"instance-100-1",4,"NSGA2.ZHOU"
2850.93932412565,2310.23333013989,"instance-100-1",4,"NSGA2.ZHOU"
3017.03424848383,2228.01675074734,"instance-100-1",4,"NSGA2.ZHOU"
2738.40597456554,2456.51162900031,"instance-100-1",4,"NSGA2.ZHOU"
2847.57516164565,2318.30302008428,"instance-100-1",4,"NSGA2.ZHOU"
3146.62805756321,2109.37705312856,"instance-100-1",4,"NSGA2.ZHOU"
2721.76040896447,2519.61111669429,"instance-100-1",4,"NSGA2.ZHOU"
2746.68519085273,2161.54504054226,"instance-100-1",5,"NSGA2.ZHOU"
4717.44162868476,1694.76631212048,"instance-100-1",5,"NSGA2.ZHOU"
3793.08401294751,1752.62839522213,"instance-100-1",5,"NSGA2.ZHOU"
4418.72171843424,1741.92399229854,"instance-100-1",5,"NSGA2.ZHOU"
4477.60073756799,1703.99039497599,"instance-100-1",5,"NSGA2.ZHOU"
4697.73941328982,1696.47698475979,"instance-100-1",5,"NSGA2.ZHOU"
3405.28216421138,1858.64368819632,"instance-100-1",5,"NSGA2.ZHOU"
3300.02967041451,1860.69858932868,"instance-100-1",5,"NSGA2.ZHOU"
2913.05160027696,2023.81301411428,"instance-100-1",5,"NSGA2.ZHOU"
3121.68594359653,1929.19202122837,"instance-100-1",5,"NSGA2.ZHOU"
3430.8127011708,1825.14076502062,"instance-100-1",5,"NSGA2.ZHOU"
2853.28341820976,2135.16194913536,"instance-100-1",5,"NSGA2.ZHOU"
2772.6966742496,2154.50971063226,"instance-100-1",5,"NSGA2.ZHOU"
3498.15535903908,1818.89810720459,"instance-100-1",5,"NSGA2.ZHOU"
3095.50319966627,1964.58963326178,"instance-100-1",5,"NSGA2.ZHOU"
2948.72939486057,1999.25142411143,"instance-100-1",5,"NSGA2.ZHOU"
2987.42248705588,1995.58814855292,"instance-100-1",5,"NSGA2.ZHOU"
3537.9032521206,1809.12486848421,"instance-100-1",5,"NSGA2.ZHOU"
3214.98011997202,1904.45000620559,"instance-100-1",5,"NSGA2.ZHOU"
3589.49364104541,1790.22223921493,"instance-100-1",5,"NSGA2.ZHOU"
3248.80352321081,1888.16595252603,"instance-100-1",5,"NSGA2.ZHOU"
3579.42802619655,1795.24622469209,"instance-100-1",5,"NSGA2.ZHOU"
3013.06716016028,1982.42390035652,"instance-100-1",5,"NSGA2.ZHOU"
3674.30554546416,1763.71978125535,"instance-100-1",5,"NSGA2.ZHOU"
2868.06344698649,2091.39646816067,"instance-100-1",5,"NSGA2.ZHOU"
3716.56388235278,1763.57741841115,"instance-100-1",5,"NSGA2.ZHOU"
2887.5275575323,2073.83403516375,"instance-100-1",5,"NSGA2.ZHOU"
2811.42649487592,2154.4419425074,"instance-100-1",5,"NSGA2.ZHOU"
2899.78493480477,2047.1161844302,"instance-100-1",5,"NSGA2.ZHOU"
4465.70676292526,1731.79848863743,"instance-100-1",5,"NSGA2.ZHOU"
3527.20225351397,1818.59632512555,"instance-100-1",5,"NSGA2.ZHOU"
2839.93753122166,2151.8084128201,"instance-100-1",5,"NSGA2.ZHOU"
3644.29571121465,1777.63373261318,"instance-100-1",5,"NSGA2.ZHOU"
4467.22214400535,1705.73776214384,"instance-100-1",5,"NSGA2.ZHOU"
3617.16461024014,1785.44544934295,"instance-100-1",5,"NSGA2.ZHOU"
3046.23535432387,1974.83527127653,"instance-100-1",5,"NSGA2.ZHOU"
3722.75054758647,1762.25371733308,"instance-100-1",5,"NSGA2.ZHOU"
3181.41928029014,1911.23723466881,"instance-100-1",5,"NSGA2.ZHOU"
3755.97407373134,1761.79049192928,"instance-100-1",5,"NSGA2.ZHOU"
3064.31575456169,1969.96571409516,"instance-100-1",5,"NSGA2.ZHOU"
3653.08786527487,1766.64258961566,"instance-100-1",5,"NSGA2.ZHOU"
3782.3690509703,1761.37230672874,"instance-100-1",5,"NSGA2.ZHOU"
4444.00573450606,1740.68921765313,"instance-100-1",5,"NSGA2.ZHOU"
3425.93565047253,1846.7846596241,"instance-100-1",5,"NSGA2.ZHOU"
3273.70204685954,1874.57686619833,"instance-100-1",5,"NSGA2.ZHOU"
3144.06153350137,1922.40017079748,"instance-100-1",5,"NSGA2.ZHOU"
3154.48868386913,1915.70123963989,"instance-100-1",5,"NSGA2.ZHOU"
4452.67203431111,1733.31796518527,"instance-100-1",5,"NSGA2.ZHOU"
2872.50307362992,2077.1654898487,"instance-100-1",5,"NSGA2.ZHOU"
3284.00469874498,1869.95366891846,"instance-100-1",5,"NSGA2.ZHOU"
3417.10832320154,1847.74772086181,"instance-100-1",5,"NSGA2.ZHOU"
4700.13263307978,1696.25936637633,"instance-100-1",5,"NSGA2.ZHOU"
3171.7137970333,1911.46084327251,"instance-100-1",5,"NSGA2.ZHOU"
2846.19950506836,2142.18362483196,"instance-100-1",5,"NSGA2.ZHOU"
3050.40422464488,1973.07762473822,"instance-100-1",5,"NSGA2.ZHOU"
3063.03072827635,1971.4025023859,"instance-100-1",5,"NSGA2.ZHOU"
4446.32450880948,1734.87901110202,"instance-100-1",5,"NSGA2.ZHOU"
3786.22428916628,1760.84572664462,"instance-100-1",5,"NSGA2.ZHOU"
